Logging to logs/ppo_cnn_7x7_4
---------------------------------
| rollout/           |          |
|    learning_rate        | 0.000485    |
|    loss                 | 0.00414     |
|    n_updates            | 184         |
|    policy_gradient_loss | 0.0024      |
|    value_loss           | 0.0221      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 508         |
|    ep_rew_mean          | 1.3         |
| time/                   |             |
|    fps                  | 1383        |
|    iterations           | 48          |
|    time_elapsed         | 2273        |
|    total_timesteps      | 3145728     |
| train/                  |             |
|    approx_kl            | 0.019963328 |
|    clip_fraction        | 0.0662      |
|    clip_range           | 0.146       |
|    entropy_loss         | -0.0828     |
|    explained_variance   | 0.478       |
|    learning_rate        | 0.000485    |
|    loss                 | -0.00194    |
|    n_updates            | 188         |
|    policy_gradient_loss | 2.89e-05    |
|    value_loss           | 0.0082      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 537         |
|    ep_rew_mean          | 1.37        |
| time/                   |             |
|    fps                  | 1383        |
|    iterations           | 49          |
|    time_elapsed         | 2320        |
|    total_timesteps      | 3211264     |
| train/                  |             |
|    approx_kl            | 0.024740404 |
|    clip_fraction        | 0.0686      |
|    clip_range           | 0.146       |
|    entropy_loss         | -0.0737     |
|    explained_variance   | 0.171       |
|    learning_rate        | 0.000484    |
|    loss                 | 0.0047      |
|    n_updates            | 192         |
|    policy_gradient_loss | 0.00146     |
|    value_loss           | 0.0145      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 503        |
|    ep_rew_mean          | 0.718      |
| time/                   |            |
|    fps                  | 1383       |
|    iterations           | 50         |
|    time_elapsed         | 2368       |
|    total_timesteps      | 3276800    |
| train/                  |            |
|    approx_kl            | 0.02833348 |
|    clip_fraction        | 0.0623     |
|    clip_range           | 0.146      |
|    entropy_loss         | -0.0719    |
|    explained_variance   | 0.231      |
|    learning_rate        | 0.000484   |
|    loss                 | 0.00166    |
|    n_updates            | 196        |
|    policy_gradient_loss | -2.63e-05  |
|    value_loss           | 0.014      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 519        |
|    ep_rew_mean          | 1.21       |
| time/                   |            |
|    fps                  | 1382       |
|    iterations           | 51         |
|    time_elapsed         | 2416       |
|    total_timesteps      | 3342336    |
| train/                  |            |
|    approx_kl            | 0.02552501 |
|    clip_fraction        | 0.0756     |
|    clip_range           | 0.146      |
|    entropy_loss         | -0.0778    |
|    explained_variance   | 0.202      |
|    learning_rate        | 0.000484   |
|    loss                 | 0.00887    |
|    n_updates            | 200        |
|    policy_gradient_loss | 0.000812   |
|    value_loss           | 0.0344     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 476         |
|    ep_rew_mean          | 1.12        |
| time/                   |             |
|    fps                  | 1382        |
|    iterations           | 52          |
|    time_elapsed         | 2464        |
|    total_timesteps      | 3407872     |
| train/                  |             |
|    approx_kl            | 0.019950315 |
|    clip_fraction        | 0.0531      |
|    clip_range           | 0.146       |
|    entropy_loss         | -0.0749     |
