Logging to logs/PPO_4
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.00044903858 |
|    clip_fraction        | 0.00904       |
|    clip_range           | 0.146         |
|    entropy_loss         | -0.0579       |
|    explained_variance   | 0.516         |
|    learning_rate        | 0.000243      |
|    loss                 | 0.0268        |
|    n_updates            | 184           |
|    policy_gradient_loss | -0.0007       |
|    value_loss           | 0.0584        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 38.2          |
|    ep_rew_mean          | 3.95          |
| time/                   |               |
|    fps                  | 18689         |
|    iterations           | 48            |
|    time_elapsed         | 168           |
|    total_timesteps      | 3145728       |
| train/                  |               |
|    approx_kl            | 0.00033755216 |
|    clip_fraction        | 0.0078        |
|    clip_range           | 0.146         |
|    entropy_loss         | -0.0584       |
|    explained_variance   | 0.504         |
|    learning_rate        | 0.000242      |
|    loss                 | 0.0192        |
|    n_updates            | 188           |
|    policy_gradient_loss | -0.000567     |
|    value_loss           | 0.0576        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 40.2         |
|    ep_rew_mean          | 3.98         |
| time/                   |              |
|    fps                  | 18692        |
|    iterations           | 49           |
|    time_elapsed         | 171          |
|    total_timesteps      | 3211264      |
| train/                  |              |
|    approx_kl            | 0.0003629701 |
|    clip_fraction        | 0.00731      |
|    clip_range           | 0.146        |
|    entropy_loss         | -0.0572      |
|    explained_variance   | 0.507        |
|    learning_rate        | 0.000242     |
|    loss                 | 0.0261       |
|    n_updates            | 192          |
|    policy_gradient_loss | -0.00064     |
|    value_loss           | 0.0585       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 39.6          |
|    ep_rew_mean          | 3.93          |
| time/                   |               |
|    fps                  | 18700         |
|    iterations           | 50            |
|    time_elapsed         | 175           |
|    total_timesteps      | 3276800       |
| train/                  |               |
|    approx_kl            | 0.00039144416 |
|    clip_fraction        | 0.00872       |
|    clip_range           | 0.146         |
|    entropy_loss         | -0.0553       |
|    explained_variance   | 0.504         |
|    learning_rate        | 0.000242      |
|    loss                 | 0.0313        |
|    n_updates            | 196           |
|    policy_gradient_loss | -0.000762     |
|    value_loss           | 0.0577        |
-------------------------------------------
------------------------------------------
