Logging to logs/PPO_5
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.000728    |
|    value_loss           | 0.0626       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 263          |
|    ep_rew_mean          | 1.89         |
| time/                   |              |
|    fps                  | 16983        |
|    iterations           | 48           |
|    time_elapsed         | 185          |
|    total_timesteps      | 3145728      |
| train/                  |              |
|    approx_kl            | 0.0010014819 |
|    clip_fraction        | 0.0171       |
|    clip_range           | 0.146        |
|    entropy_loss         | -0.254       |
|    explained_variance   | 0.486        |
|    learning_rate        | 0.000242     |
|    loss                 | 0.037        |
|    n_updates            | 188          |
|    policy_gradient_loss | -0.000563    |
|    value_loss           | 0.0677       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 261          |
|    ep_rew_mean          | 1.83         |
| time/                   |              |
|    fps                  | 16980        |
|    iterations           | 49           |
|    time_elapsed         | 189          |
|    total_timesteps      | 3211264      |
| train/                  |              |
|    approx_kl            | 0.0011193885 |
|    clip_fraction        | 0.02         |
|    clip_range           | 0.146        |
|    entropy_loss         | -0.259       |
|    explained_variance   | 0.524        |
|    learning_rate        | 0.000242     |
|    loss                 | 0.0304       |
|    n_updates            | 192          |
|    policy_gradient_loss | -0.000897    |
|    value_loss           | 0.0587       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 273          |
|    ep_rew_mean          | 1.81         |
| time/                   |              |
|    fps                  | 16976        |
|    iterations           | 50           |
|    time_elapsed         | 193          |
|    total_timesteps      | 3276800      |
| train/                  |              |
|    approx_kl            | 0.0010895352 |
|    clip_fraction        | 0.0199       |
|    clip_range           | 0.146        |
|    entropy_loss         | -0.253       |
|    explained_variance   | 0.496        |
|    learning_rate        | 0.000242     |
|    loss                 | 0.0399       |
|    n_updates            | 196          |
|    policy_gradient_loss | -0.000604    |
|    value_loss           | 0.0621       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 258          |
|    ep_rew_mean          | 1.95         |
| time/                   |              |
|    fps                  | 16982        |
|    iterations           | 51           |
|    time_elapsed         | 196          |
|    total_timesteps      | 3342336      |
| train/                  |              |
|    approx_kl            | 0.0007844843 |
|    clip_fraction        | 0.0147       |
|    clip_range           | 0.146        |
